ref	pos	count	mean	std	min	25%	50%	75%	max
NC_045512.2	259	44369.0	10404.191282201537	23101.74134660693	0.0	182.0	2034.0	7985.0	708040.0
NC_045512.2	260	44369.0	10377.72142712254	23014.241265632576	0.0	182.0	2049.0	7981.0	705383.0
NC_045512.2	261	44369.0	10338.084180396223	22934.440347240303	0.0	181.0	2025.0	7932.0	698689.0
NC_045512.2	262	44369.0	10236.665104014064	22701.408879579485	0.0	180.0	2029.0	7867.0	692955.0
NC_045512.2	263	44369.0	10147.168541098516	22515.219658540987	0.0	178.0	2015.0	7755.0	686853.0
NC_045512.2	264	44369.0	10100.061416754941	22447.552340271555	0.0	176.0	2008.0	7642.0	684783.0
NC_045512.2	265	44369.0	10056.237418017085	22320.250035900073	0.0	175.0	2011.0	7625.0	679556.0
NC_045512.2	266	44369.0	10029.49016205008	22256.297611566897	0.0	175.0	2000.0	7612.0	676594.0
NC_045512.2	267	44369.0	9979.953683878384	22158.11722240348	0.0	174.0	1980.0	7554.0	673268.0
NC_045512.2	268	44369.0	9920.697874642205	22021.485506555007	0.0	173.0	1969.0	7514.0	670167.0
NC_045512.2	269	44369.0	9859.372670107508	21943.12567025493	0.0	172.0	1925.0	7426.0	667647.0
NC_045512.2	270	44369.0	9827.671662647344	21844.776772086614	0.0	171.0	1922.0	7429.0	664293.0
NC_045512.2	271	44369.0	9680.27149586423	21491.588402158002	0.0	169.0	1900.0	7335.0	652297.0
NC_045512.2	272	44369.0	9629.945074263562	21294.11990866959	0.0	169.0	1956.0	7333.0	645676.0
NC_045512.2	273	44369.0	9556.992201762492	21054.532913603198	0.0	169.0	1983.0	7304.0	639494.0
NC_045512.2	274	44369.0	9470.74682774009	20904.96797967801	0.0	166.0	1927.0	7213.0	636529.0
NC_045512.2	275	44369.0	9197.85154048998	20247.988883701513	0.0	164.0	1916.0	7077.0	620719.0
NC_045512.2	276	44369.0	8924.587572404156	19602.846528326372	0.0	161.0	1886.0	6953.0	602902.0
NC_045512.2	277	44369.0	8776.215420676599	19297.812912439138	0.0	158.0	1865.0	6762.0	592810.0
NC_045512.2	278	44369.0	8694.89197412608	19088.95591966687	0.0	157.0	1850.0	6717.0	583947.0
NC_045512.2	279	44369.0	8608.279812481687	18845.488002668342	0.0	155.0	1845.0	6668.0	573089.0
NC_045512.2	280	44369.0	8548.434470012848	18694.490961841893	0.0	154.0	1846.0	6629.0	568705.0
NC_045512.2	281	44369.0	6145.564290382925	13066.233466381616	0.0	110.0	1477.0	5338.0	393328.0
NC_045512.2	282	44369.0	6027.567085127003	12830.943550201051	0.0	109.0	1458.0	5272.0	391001.0
NC_045512.2	283	44369.0	6009.192634497059	12791.202407979068	0.0	109.0	1459.0	5268.0	390625.0
NC_045512.2	284	44369.0	5989.974937456333	12757.330678484905	0.0	109.0	1459.0	5261.0	390560.0
NC_045512.2	285	44369.0	5955.420248371611	12706.92717415568	0.0	109.0	1448.0	5231.0	390523.0
NC_045512.2	286	44369.0	5923.241272059321	12632.04965673271	0.0	108.0	1437.0	5200.0	390516.0
NC_045512.2	287	44369.0	5915.597647005792	12624.654544292322	0.0	108.0	1430.0	5190.0	390513.0
NC_045512.2	288	44369.0	5898.194415019496	12627.239833685464	0.0	108.0	1392.0	5171.0	390511.0
NC_045512.2	289	44369.0	5891.845455160134	12615.38284296224	0.0	108.0	1389.0	5161.0	390505.0
NC_045512.2	290	44369.0	5892.4287452951385	12608.483607833105	0.0	108.0	1397.0	5153.0	390502.0
NC_045512.2	291	44369.0	5896.482679348193	12606.189906267082	0.0	108.0	1409.0	5154.0	390504.0
NC_045512.2	292	44369.0	5897.526899411751	12599.996347542376	0.0	108.0	1422.0	5145.0	390504.0
NC_045512.2	293	44369.0	5897.607541301359	12596.113314416598	0.0	109.0	1429.0	5138.0	390503.0
NC_045512.2	294	44369.0	5892.655254795014	12594.610627398111	0.0	109.0	1420.0	5135.0	390503.0
NC_045512.2	295	44369.0	5889.392346007347	12593.631317264486	0.0	109.0	1416.0	5124.0	390502.0
NC_045512.2	296	44369.0	5892.184543262188	12590.448700798752	0.0	109.0	1428.0	5119.0	390503.0
NC_045512.2	297	44369.0	5893.036714823413	12586.309995734166	0.0	110.0	1436.0	5121.0	390502.0
NC_045512.2	298	44369.0	5894.615407153643	12585.169554956137	0.0	109.0	1442.0	5121.0	390502.0
NC_045512.2	299	44369.0	5895.260564808763	12576.563874948628	0.0	110.0	1451.0	5126.0	390504.0
NC_045512.2	300	44369.0	5885.8182064053735	12575.641747295844	0.0	109.0	1428.0	5104.0	390504.0
NC_045512.2	301	44369.0	5889.504338614799	12572.725137536707	0.0	109.0	1437.0	5111.0	390505.0
NC_045512.2	302	44369.0	5876.834524104667	12567.086106737015	0.0	109.0	1418.0	5088.0	390506.0
NC_045512.2	303	44369.0	5915.147760823998	12557.991681800746	0.0	110.0	1504.0	5170.0	390507.0
NC_045512.2	304	44369.0	5916.280533705966	12557.089413362773	0.0	110.0	1507.0	5173.0	390507.0
NC_045512.2	305	44369.0	5912.737113750592	12554.612297246775	0.0	110.0	1501.0	5171.0	390508.0
NC_045512.2	306	44369.0	5914.795442764092	12553.61333528159	0.0	110.0	1504.0	5179.0	390508.0
NC_045512.2	307	44369.0	5912.557528905317	12551.65210180159	0.0	110.0	1502.0	5168.0	390507.0
NC_045512.2	308	44369.0	5904.321418107237	12548.460902061912	0.0	110.0	1494.0	5146.0	390507.0
NC_045512.2	309	44369.0	5893.530437918366	12540.34796822453	0.0	110.0	1488.0	5107.0	390508.0
NC_045512.2	310	44369.0	5898.553900245667	12537.382521556334	0.0	110.0	1499.0	5127.0	390507.0
NC_045512.2	311	44369.0	5893.131871351619	12535.485027417082	0.0	110.0	1492.0	5109.0	390507.0
NC_045512.2	312	44369.0	5900.955982780771	12532.991652344286	0.0	110.0	1499.0	5158.0	390508.0
NC_045512.2	313	44369.0	5870.502648245397	12518.068874376137	0.0	109.0	1468.0	5057.0	390509.0
NC_045512.2	314	44369.0	5872.515562667629	12512.014061443973	0.0	109.0	1476.0	5060.0	390509.0
NC_045512.2	315	44369.0	5894.33156032365	12503.26438007586	0.0	110.0	1520.0	5134.0	390509.0
NC_045512.2	316	44369.0	5890.88694809439	12498.65692790303	0.0	109.0	1519.0	5127.0	390507.0
NC_045512.2	317	44369.0	5891.701615993148	12497.054265234297	0.0	109.0	1522.0	5128.0	390508.0
NC_045512.2	318	44369.0	5886.022245261331	12494.90766416625	0.0	109.0	1516.0	5108.0	390508.0
NC_045512.2	319	44369.0	5884.974666997227	12503.273056970333	0.0	111.0	1510.0	5096.0	390609.0
NC_045512.2	320	44369.0	11135.316887917239	25445.079769731063	0.0	457.0	2302.0	9653.0	565921.0
NC_045512.2	321	44369.0	11200.24904775857	25716.127241239887	0.0	459.0	2288.0	9676.0	570638.0
NC_045512.2	322	44369.0	11258.221415853412	25868.913195025067	0.0	463.0	2323.0	9721.0	573698.0
NC_045512.2	323	44369.0	11284.013229957853	26008.3606566671	0.0	463.0	2304.0	9725.0	577567.0
NC_045512.2	324	44369.0	11410.357389168114	26454.691199565834	0.0	466.0	2306.0	9781.0	588403.0
NC_045512.2	325	44369.0	11559.630417633934	26743.372873598415	0.0	477.0	2504.0	9900.0	595224.0
NC_045512.2	326	44369.0	11617.197570375713	26938.663458893036	0.0	479.0	2523.0	9946.0	600408.0
NC_045512.2	327	44369.0	11661.26302147896	27081.81098281917	0.0	485.0	2548.0	9978.0	604240.0
NC_045512.2	328	44369.0	11716.389461110235	27246.112178790303	0.0	493.0	2569.0	10025.0	609408.0
NC_045512.2	329	44369.0	11731.919110189547	27308.14535043192	0.0	495.0	2571.0	10026.0	611569.0
NC_045512.2	330	44369.0	12025.97430638509	27488.69552149511	0.0	596.0	2976.0	10426.0	616092.0
NC_045512.2	331	44369.0	12069.34328021817	27542.082770401492	0.0	609.0	3020.0	10495.0	617538.0
NC_045512.2	332	44369.0	12118.945908179134	27577.17533952017	0.0	622.0	3085.0	10584.0	618533.0
NC_045512.2	333	44369.0	12165.320629268183	27660.66859757781	0.0	631.0	3133.0	10657.0	621504.0
NC_045512.2	334	44369.0	12200.361017827763	27689.883730253885	0.0	634.0	3159.0	10771.0	622499.0
NC_045512.2	335	44369.0	12224.02918704501	27727.81902677346	0.0	639.0	3183.0	10808.0	623832.0
NC_045512.2	336	44369.0	12257.863237846244	27766.937133990294	0.0	645.0	3217.0	10880.0	624693.0
NC_045512.2	337	44369.0	12269.4580675697	27792.28702229765	0.0	646.0	3227.0	10896.0	625523.0
NC_045512.2	338	44369.0	12297.979895873244	27812.14545232593	0.0	651.0	3258.0	10968.0	626019.0
NC_045512.2	339	44369.0	12353.657779079987	27874.4793974459	0.0	656.0	3320.0	11100.0	628096.0
NC_045512.2	340	44369.0	12494.374923933377	27879.226210075	0.0	674.0	3534.0	11397.0	628350.0
NC_045512.2	341	44369.0	12553.68710135455	27883.516796710228	0.0	670.0	3638.0	11511.0	628781.0
NC_045512.2	342	44369.0	12614.378191980888	27757.047768957305	0.0	660.0	3773.0	11730.0	629217.0
NC_045512.2	343	44369.0	12654.610178277626	27738.921935767794	0.0	621.0	3859.0	11856.0	629486.0
NC_045512.2	344	44369.0	12642.544298947463	27680.02418288553	0.0	619.0	3857.0	11850.0	629699.0
NC_045512.2	345	44369.0	12671.440555342695	27691.85789350237	0.0	620.0	3894.0	11896.0	629924.0
NC_045512.2	346	44369.0	12731.662782573418	27710.269029716317	0.0	621.0	3967.0	12047.0	630084.0
NC_045512.2	347	44369.0	12754.660911897947	27720.21900834993	0.0	623.0	3995.0	12092.0	630203.0
NC_045512.2	348	44369.0	12763.07836552548	27723.742437663004	0.0	623.0	4008.0	12117.0	630305.0
NC_045512.2	349	44369.0	12745.145101309472	27731.27881676402	0.0	623.0	3982.0	12051.0	630396.0
NC_045512.2	350	44369.0	12743.81739502806	27734.299693902336	0.0	623.0	3976.0	12070.0	630474.0
NC_045512.2	351	44369.0	12739.783520025243	27739.048169815236	0.0	622.0	3960.0	12057.0	630553.0
NC_045512.2	352	44369.0	12769.423088192207	27753.74290189688	0.0	624.0	3989.0	12129.0	630670.0
NC_045512.2	353	44369.0	13007.258310982894	27789.4144470469	0.0	640.0	4337.0	12662.0	630777.0
NC_045512.2	354	44369.0	13028.628299037617	27799.349431367842	0.0	641.0	4360.0	12722.0	630857.0
NC_045512.2	355	44369.0	13059.124208343663	27811.29634395664	0.0	642.0	4397.0	12816.0	630947.0
NC_045512.2	356	44369.0	13096.443102165927	27828.56757309828	0.0	646.0	4448.0	12922.0	631088.0
NC_045512.2	357	44369.0	13135.749442178098	27846.692913864674	0.0	649.0	4491.0	13004.0	631264.0
NC_045512.2	358	44369.0	13162.99154815299	27859.0759208951	0.0	651.0	4526.0	13096.0	631386.0
NC_045512.2	359	44369.0	13170.590750298632	27862.50460151133	0.0	651.0	4535.0	13120.0	631445.0
NC_045512.2	360	44369.0	13177.723951407514	27866.348663230856	0.0	651.0	4539.0	13135.0	631481.0
NC_045512.2	361	44369.0	13187.292501521333	27870.009861840837	0.0	651.0	4554.0	13147.0	631518.0
NC_045512.2	362	44369.0	13124.857828664157	27868.85960558591	0.0	648.0	4454.0	12985.0	631555.0
NC_045512.2	363	44369.0	13194.855529761771	27891.50481450041	0.0	650.0	4533.0	13159.0	631568.0
NC_045512.2	364	44369.0	13187.965110775542	27889.089050679333	0.0	649.0	4524.0	13152.0	631597.0
NC_045512.2	365	44369.0	13354.031305641327	27946.925360914127	0.0	654.0	4723.0	13534.0	631634.0
NC_045512.2	366	44369.0	13341.582163222069	27946.700472802702	0.0	654.0	4710.0	13505.0	631660.0
NC_045512.2	367	44369.0	13397.911852870247	27976.315022584433	0.0	656.0	4766.0	13631.0	631695.0
NC_045512.2	368	44369.0	13384.797133133494	27975.569045179727	0.0	656.0	4748.0	13601.0	631722.0
NC_045512.2	369	44369.0	13439.063129662602	27997.948823763596	0.0	659.0	4816.0	13720.0	631781.0
NC_045512.2	370	44369.0	13503.595505871217	28018.05552703215	0.0	662.0	4897.0	13901.0	631796.0
NC_045512.2	371	44369.0	13507.014334332529	28020.63969876321	0.0	661.0	4896.0	13910.0	631794.0
NC_045512.2	372	44369.0	13494.223962676644	28018.4821404929	0.0	660.0	4885.0	13898.0	631760.0
NC_045512.2	373	44369.0	13494.935495503618	28017.528574267148	0.0	660.0	4886.0	13905.0	631690.0
NC_045512.2	374	44369.0	13428.518086952601	28016.62013709582	0.0	655.0	4776.0	13758.0	631608.0
NC_045512.2	375	44369.0	13651.170772386125	28133.440197512027	0.0	661.0	5027.0	14238.0	631564.0
NC_045512.2	376	44369.0	13711.931596384864	28189.201174885868	0.0	664.0	5074.0	14353.0	631494.0
NC_045512.2	377	44369.0	13705.08372963105	28189.106764238888	0.0	663.0	5059.0	14338.0	631315.0
NC_045512.2	378	44369.0	13713.071243435732	28193.676194379004	0.0	663.0	5062.0	14373.0	631034.0
NC_045512.2	379	44369.0	13681.76251436814	28199.213990537228	0.0	662.0	4997.0	14310.0	631052.0
NC_045512.2	380	44369.0	13803.245509251956	28290.412454361125	0.0	666.0	5127.0	14539.0	631022.0
NC_045512.2	381	44369.0	13828.536500709955	28317.161960565223	0.0	666.0	5148.0	14589.0	630938.0
NC_045512.2	382	44369.0	13834.010998670243	28320.570646716304	0.0	683.0	5151.0	14577.0	630841.0
NC_045512.2	383	44369.0	13849.642633370146	28341.3876142686	0.0	703.0	5156.0	14593.0	630849.0
NC_045512.2	384	44369.0	13703.206743447001	28346.918422771603	0.0	715.0	4916.0	14264.0	630995.0
NC_045512.2	385	44369.0	13768.020171741531	28425.277055225994	0.0	766.0	4969.0	14322.0	630907.0
NC_045512.2	386	44369.0	13807.060289842007	28411.32114238856	0.0	866.0	5021.0	14365.0	630663.0
NC_045512.2	387	44369.0	13810.19035813293	28421.03521838608	0.0	865.0	5013.0	14379.0	630420.0
NC_045512.2	388	44369.0	13815.143140480966	28423.194084813967	0.0	865.0	5019.0	14384.0	630189.0
NC_045512.2	389	44369.0	13712.732921634475	28433.29073372209	0.0	855.0	4763.0	14236.0	629689.0
NC_045512.2	390	44369.0	13671.283350988302	28423.51988197954	0.0	852.0	4683.0	14123.0	629117.0
NC_045512.2	391	44369.0	13720.205706687102	28454.527692687625	0.0	853.0	4731.0	14243.0	628509.0
NC_045512.2	392	44369.0	13717.84087989362	28452.920755770177	0.0	852.0	4735.0	14213.0	627856.0
NC_045512.2	393	44369.0	13691.188577610494	28418.874494962503	0.0	850.0	4717.0	14157.0	625962.0
NC_045512.2	394	44369.0	13668.323852239177	28389.75036982423	0.0	847.0	4698.0	14112.0	624586.0
NC_045512.2	395	44369.0	13644.057697942257	28369.573050375482	0.0	844.0	4657.0	14077.0	623400.0
NC_045512.2	396	44369.0	13620.955532015596	28332.868683382836	0.0	843.0	4649.0	14033.0	621030.0
NC_045512.2	397	44369.0	13622.229574703058	28320.12510888767	0.0	842.0	4657.0	14025.0	619980.0
NC_045512.2	398	44369.0	13684.588654240573	28415.99486340919	0.0	838.0	4673.0	14192.0	617723.0
NC_045512.2	399	44369.0	13640.491559422118	28399.062004788604	0.0	830.0	4567.0	14176.0	612669.0
NC_045512.2	400	44369.0	13536.335369289369	28315.759072209512	0.0	812.0	4441.0	14063.0	608903.0
NC_045512.2	401	44369.0	13313.266199373436	28068.87276082609	0.0	783.0	4276.0	13776.0	599907.0
NC_045512.2	402	44369.0	13074.235299420767	27805.272597676518	0.0	755.0	4237.0	13502.0	601113.0
NC_045512.2	403	44369.0	12907.053077599225	27608.744255746897	0.0	738.0	4194.0	13195.0	603037.0
NC_045512.2	404	44369.0	12659.961572268927	27193.081592206123	0.0	718.0	4137.0	12919.0	603939.0
NC_045512.2	405	44369.0	12265.56093218238	26668.516074494433	0.0	678.0	4009.0	12378.0	612030.0
NC_045512.2	406	44369.0	12167.286393653227	26457.56549826995	0.0	671.0	3989.0	12317.0	617180.0
NC_045512.2	407	44369.0	12020.40178953774	26189.558641902535	0.0	660.0	3920.0	12134.0	617263.0
NC_045512.2	408	44369.0	11966.946516712118	26114.596413995205	0.0	642.0	3942.0	12067.0	639394.0
NC_045512.2	409	44369.0	11934.300795600531	26051.66884739101	0.0	637.0	3936.0	12043.0	642131.0
NC_045512.2	410	44369.0	8816.70091730713	21378.075273485858	0.0	84.0	2588.0	8540.0	645390.0
NC_045512.2	411	44369.0	8844.086479298609	21399.29649821333	0.0	82.0	2607.0	8600.0	648726.0
NC_045512.2	412	44369.0	8827.640041470397	21438.26917398336	0.0	81.0	2567.0	8579.0	652686.0
NC_045512.2	413	44369.0	8860.85589037391	21493.244451041894	0.0	81.0	2593.0	8595.0	658847.0
NC_045512.2	414	44369.0	8867.535328720503	21505.976822440192	0.0	81.0	2594.0	8603.0	660319.0
NC_045512.2	415	44369.0	8876.064684802452	21537.61467994002	0.0	81.0	2599.0	8574.0	663435.0
NC_045512.2	416	44369.0	8908.366967928057	21582.764967665757	0.0	81.0	2605.0	8599.0	668078.0
NC_045512.2	417	44369.0	8906.592823818431	21587.30421339533	0.0	81.0	2600.0	8594.0	668546.0
NC_045512.2	418	44369.0	8933.817507719354	21641.883747831347	0.0	81.0	2612.0	8633.0	672521.0
NC_045512.2	419	44369.0	8987.152538934843	21713.229598085876	0.0	81.0	2639.0	8711.0	682450.0
NC_045512.2	420	44369.0	8980.008429308751	21725.60493957136	0.0	81.0	2633.0	8681.0	683427.0
NC_045512.2	421	44369.0	8979.791205571457	21751.810128344085	0.0	81.0	2613.0	8701.0	685934.0
NC_045512.2	422	44369.0	8993.181297752935	21813.534788011595	0.0	81.0	2601.0	8722.0	692644.0
NC_045512.2	423	44369.0	9019.23696725191	21865.45418019146	0.0	81.0	2607.0	8763.0	697164.0
NC_045512.2	424	44369.0	9018.872501070568	21932.075137609	0.0	81.0	2563.0	8759.0	703534.0
NC_045512.2	425	44369.0	9011.238657621312	21941.77788648967	0.0	81.0	2562.0	8688.0	704151.0
NC_045512.2	426	44369.0	9012.312154882913	21967.14087219009	0.0	81.0	2551.0	8672.0	705010.0
NC_045512.2	427	44369.0	9000.61252225653	21980.847522282624	0.0	81.0	2530.0	8622.0	705761.0
NC_045512.2	428	44369.0	9002.277220581938	21999.593423507504	0.0	80.0	2514.0	8613.0	709422.0
NC_045512.2	429	44369.0	8994.206878676554	22025.85777116585	0.0	80.0	2470.0	8605.0	711188.0
NC_045512.2	430	44369.0	9020.990894543487	22076.072728661013	0.0	80.0	2490.0	8629.0	716705.0
NC_045512.2	431	44369.0	9018.710676373143	22080.428257261967	0.0	80.0	2481.0	8624.0	717363.0
NC_045512.2	432	44369.0	9023.58800063107	22107.461975584352	0.0	80.0	2474.0	8630.0	720559.0
NC_045512.2	433	44369.0	9043.7714845951	22148.41237128159	0.0	80.0	2478.0	8656.0	724746.0
NC_045512.2	434	44369.0	8991.865717054701	22168.06724725178	0.0	79.0	2326.0	8612.0	725563.0
NC_045512.2	435	44369.0	8989.536297865627	22175.73962635167	0.0	79.0	2313.0	8617.0	726072.0
NC_045512.2	436	44369.0	8991.772791814104	22187.548532379133	0.0	79.0	2305.0	8614.0	727277.0
NC_045512.2	437	44369.0	8989.844733935855	22195.998270879376	0.0	79.0	2290.0	8601.0	727675.0
NC_045512.2	438	44369.0	8986.872929297482	22214.830895303734	0.0	79.0	2270.0	8582.0	728869.0
NC_045512.2	439	44369.0	8987.545335707364	22252.070791747446	0.0	79.0	2242.0	8582.0	732853.0
NC_045512.2	440	44369.0	8994.508778651762	22269.355088023687	0.0	79.0	2240.0	8597.0	734863.0
NC_045512.2	441	44369.0	8995.174355969259	22276.432930497434	0.0	79.0	2246.0	8559.0	735638.0
NC_045512.2	442	44369.0	9001.156438053597	22291.686142800965	0.0	79.0	2250.0	8561.0	736634.0
NC_045512.2	443	44369.0	9002.287858640042	22305.882608437336	0.0	79.0	2241.0	8555.0	737216.0
NC_045512.2	444	44369.0	9021.43769298384	22338.109928126465	0.0	79.0	2255.0	8575.0	739165.0
NC_045512.2	445	44369.0	9065.157812887377	22416.46600264143	0.0	80.0	2278.0	8633.0	748245.0
NC_045512.2	446	44369.0	9096.355991796074	22478.40677909177	0.0	80.0	2286.0	8662.0	752945.0
NC_045512.2	447	44369.0	9136.017174153125	22539.10603082542	0.0	80.0	2325.0	8718.0	758009.0
NC_045512.2	448	44369.0	9131.76889269535	22549.268737047772	0.0	80.0	2310.0	8688.0	758497.0
NC_045512.2	449	44369.0	9139.271428249453	22568.799682345412	0.0	80.0	2317.0	8682.0	759273.0
NC_045512.2	450	44369.0	9126.53296220334	22587.670716356584	0.0	80.0	2265.0	8665.0	760588.0
NC_045512.2	451	44369.0	9150.940003155356	22644.738072266886	0.0	80.0	2271.0	8694.0	763828.0
NC_045512.2	452	44369.0	9289.60287588181	22830.128999039825	0.0	81.0	2448.0	8908.0	776881.0
NC_045512.2	453	44369.0	9312.381009263225	22867.602635696072	0.0	81.0	2459.0	8947.0	778942.0
NC_045512.2	454	44369.0	9340.464220514323	22906.200204110304	0.0	81.0	2479.0	8996.0	781074.0
NC_045512.2	455	44369.0	9344.468953548649	22921.417203514065	0.0	81.0	2477.0	8997.0	782041.0
NC_045512.2	456	44369.0	9344.488133606797	22937.010564623142	0.0	81.0	2467.0	8984.0	783131.0
NC_045512.2	457	44369.0	9400.829024769546	23064.687233094082	0.0	81.0	2478.0	9080.0	793517.0
NC_045512.2	458	44369.0	9397.143636322658	23081.152997033267	0.0	81.0	2453.0	9085.0	795129.0
NC_045512.2	459	44369.0	9418.166783114337	23100.811679429426	0.0	81.0	2487.0	9101.0	795922.0
NC_045512.2	460	44369.0	9456.122134823863	23180.82413237546	0.0	82.0	2493.0	9153.0	803016.0
NC_045512.2	461	44369.0	9431.087899208907	23169.42011496197	0.0	81.0	2441.0	9125.0	801818.0
NC_045512.2	462	44369.0	9661.623340620703	23532.750415622726	0.0	83.0	2630.0	9508.0	823176.0
NC_045512.2	463	44369.0	9727.85692713381	23580.506973105494	0.0	84.0	2723.0	9599.0	828022.0
NC_045512.2	464	44369.0	9761.2081633573	23661.064594350803	0.0	84.0	2734.0	9635.0	833372.0
NC_045512.2	465	44369.0	9776.595010029525	23705.58145880575	0.0	84.0	2736.0	9662.0	835096.0
NC_045512.2	466	44369.0	9779.111879916158	23756.751087298722	0.0	84.0	2722.0	9628.0	834067.0
NC_045512.2	467	44369.0	9788.996145957763	23790.176719376657	0.0	84.0	2719.0	9638.0	833181.0
NC_045512.2	468	44369.0	9821.431066735784	23843.828092666572	0.0	84.0	2740.0	9684.0	834105.0
NC_045512.2	469	44369.0	9865.250197209763	23941.406215525483	0.0	85.0	2766.0	9719.0	837854.0
NC_045512.2	470	44369.0	9851.571502625708	23929.590571885055	0.0	84.0	2740.0	9676.0	837805.0
NC_045512.2	471	44369.0	9795.220649552615	23903.687344981267	0.0	84.0	2644.0	9576.0	838732.0
NC_045512.2	472	44369.0	9781.245261331109	23889.445386255793	0.0	84.0	2613.0	9569.0	833546.0
NC_045512.2	473	44369.0	9854.894340643243	24055.435135398962	0.0	85.0	2616.0	9600.0	832573.0
NC_045512.2	474	44369.0	9965.344474745882	24284.43662891645	0.0	87.0	2653.0	9713.0	834812.0
NC_045512.2	475	44369.0	11637.236651716288	28892.13311549397	0.0	108.0	2937.0	10838.0	832697.0
NC_045512.2	476	44369.0	12076.063895963398	30023.482042382082	0.0	114.0	3016.0	11177.0	831327.0
NC_045512.2	477	44369.0	12304.269828033086	30654.758014992614	0.0	117.0	3052.0	11343.0	832576.0
NC_045512.2	478	44369.0	12335.317135838086	30836.324099275625	0.0	117.0	2995.0	11343.0	830173.0
NC_045512.2	479	44369.0	12373.502535554104	30968.761485893454	0.0	118.0	2998.0	11365.0	825856.0
NC_045512.2	480	44369.0	12448.277513579302	31210.64261232314	0.0	119.0	3019.0	11396.0	815801.0
NC_045512.2	481	44369.0	12758.51948432464	32102.80548663154	0.0	122.0	3048.0	11562.0	789280.0
NC_045512.2	482	44369.0	12863.068651535983	32443.543090438725	0.0	123.0	3064.0	11612.0	789350.0
NC_045512.2	483	44369.0	12856.752236922175	32531.82965071066	0.0	123.0	3023.0	11554.0	793628.0
NC_045512.2	484	44369.0	13520.743627307354	34458.00619447274	0.0	129.0	3094.0	12005.0	847250.0
